Date,MarketProxyReturn,MarketProxyWealth,RollingReturn,RollingVolatility,RollingDrawdown,AverageNormalizedEntropy,RollingEntropyLow,RollingEntropyHigh,MarketPhase
2002-04-26,-0.018719590201000023,0.7913293065946763,-0.03510175850958552,0.18566071936566694,-0.11502075566898817,0.8073998765974466,0.751861779902759,0.7887845625439576,Bearish
2002-04-29,-0.005089866822999967,0.7873015458109724,-0.055738803995873054,0.18744429502003612,-0.1315872044592553,0.8094772251496897,0.7518754093831409,0.788910576348352,Bearish
2002-04-30,0.00842353115200003,0.7939334049081289,-0.07059317657575925,0.186877404605552,-0.1360073099359469,0.8089851874972768,0.7518808212907857,0.7891112014016559,Bearish
2002-05-01,0.011979436062000026,0.8034442793697119,-0.06690131101925345,0.1871752260705582,-0.12872944059609204,0.8093458674755665,0.7518862331984304,0.7893545715162342,Bearish
2002-05-02,-0.002318348496000011,0.8015816155330153,-0.03526892215426747,0.1856455523614187,-0.11829211063700995,0.8089267825712445,0.7519826485407076,0.7894879180736948,Bearish
2002-05-03,-0.01857189057599995,0.7866947294816029,-0.02163177147710882,0.18426472162863244,-0.12033621679622586,0.8073259334206611,0.7520992868684586,0.7898792050655142,Bearish
2002-05-06,-0.02814163084700002,0.7645558568152511,-0.038809949446500513,0.18610272341725675,-0.13667323632155648,0.8089201169084685,0.7522159251962097,0.7903895666001676,Bearish
2002-05-07,-0.004262313135999918,0.7612970803435418,-0.09349736527831076,0.1850505271183677,-0.16096865940533056,0.8122342744305386,0.7522575150825195,0.7904281974174646,Bearish
2002-05-08,0.05662293751999996,0.8044039573579926,-0.09916026716342397,0.18507756751491644,-0.1645448737098627,0.8119083529453179,0.7522788996192105,0.7905657454239187,Bearish
2002-05-09,-0.021679587989000028,0.7869648109857502,-0.05647167776431117,0.20166970202819742,-0.11723895029317255,0.7791053206947981,0.7523002841559016,0.7907972987389721,Neutral
2002-05-10,-0.018225097419999982,0.772622300639423,-0.09427204587471949,0.20196381356795784,-0.13637684614355372,0.7793812561988938,0.7524925478516336,0.7906673780108178,Neutral
2002-05-13,0.02424795562399997,0.7913568118994406,-0.10509987639636287,0.2033267447204338,-0.15211646225675513,0.7810014814332182,0.7527394928782586,0.790568734617651,Neutral
2002-05-14,0.02392128249099993,0.8102870817480643,-0.08956945545594319,0.20612130946072654,-0.13155701985923673,0.7855849694860564,0.7529864379048837,0.7904700912244843,Neutral
2002-05-15,-0.012079862208999925,0.800498925450815,-0.0693434347019175,0.2090104998471769,-0.11078275000396354,0.7825011031467268,0.753067881873797,0.7904293505761899,Neutral
2002-05-16,0.016569794620000067,0.8137630282390658,-0.08076829916813122,0.20964992628230913,-0.12152437185778153,0.7842480031177331,0.7530872629460685,0.7904103234572227,Neutral
2002-05-17,0.014351182533999984,0.8254414899967452,-0.08469158348938166,0.20883768170649222,-0.10696821112078947,0.7841493034857633,0.7531066440183399,0.7903912963382556,Neutral
2002-05-20,-0.021253365537000014,0.8078980802804384,-0.06979618041131863,0.20989837498379968,-0.09415214890991941,0.7881682425837365,0.753153532424375,0.7901914391109685,Neutral
2002-05-21,-0.015193993169999942,0.7956228823666014,-0.08829337166190399,0.21194029010031473,-0.11340446441004282,0.7896902915995738,0.7532123805407421,0.7899129600974552,Neutral
2002-05-22,0.009839182635999977,0.8034511612155871,-0.09595360001154496,0.21275970337770123,-0.126875390922349,0.7901989991903245,0.7532712286571092,0.78976676788353,Bearish
2002-05-23,0.00705119294400004,0.809116450374399,-0.09360291891310246,0.21298864915372545,-0.11828455842964791,0.7909402179320253,0.75330138873995,0.7900870835203594,Bearish
2002-05-24,-0.015298112065000058,0.7967384962429365,-0.08498868871235732,0.21325445485744104,-0.11206741272943122,0.7906551692146773,0.7533172048060277,0.7902829382997616,Bearish
2002-05-28,-0.013331351465999942,0.7861168953230296,-0.09523240993216053,0.21420762920433228,-0.12565110495566179,0.7913672518843872,0.7533330208721054,0.7903924494969808,Bearish
2002-05-29,-0.006353669916000004,0.7811221680547563,-0.11649029099546004,0.21435576877464343,-0.13730735737940658,0.791614303901752,0.7533497374564642,0.7904310803142779,Bearish
2002-05-30,-0.002864546373000021,0.7788846073813851,-0.1259797536350281,0.21435824520292382,-0.14278862166957962,0.7916435545179034,0.7533669686226978,0.790540699618434,Bearish
2002-05-31,0.000282029082999935,0.7791042754929676,-0.123633133705921,0.21427706645249334,-0.1452441434142704,0.8104066184074668,0.7533841997889316,0.7906664712378055,Bearish
2002-06-03,-0.02741389597599996,0.7577459919301466,-0.10900198340965861,0.21318644802816314,-0.14500307740384877,0.8097704477893501,0.7534403724060225,0.7907247201262362,Bearish
2002-06-04,0.007480363161999959,0.7634142071343339,-0.14040129677644542,0.21608396506482178,-0.16844187409969968,0.8128363391936493,0.7535218569661707,0.7908352195907387,Bearish
2002-06-05,0.014902403804000031,0.7747909139187603,-0.13061720958896428,0.2163878323872294,-0.16222151732765344,0.8138154751298028,0.7536033415263188,0.791000002685356,Bearish
2002-06-06,-0.018569728821000043,0.7604032567543142,-0.11000128580180413,0.21727806515305872,-0.14973660408056766,0.814865037494642,0.7536568461535631,0.7912861154334384,Bearish
2002-06-07,-0.014005227917000063,0.7497536358346408,-0.13558038127152183,0.21811231022359195,-0.1655257647692141,0.8170999740355995,0.7536897339881414,0.7913983280589385,Bearish
2002-06-10,0.003591565908000094,0.7524464254325037,-0.16420645384895471,0.21683620962550246,-0.1772127666244856,0.7922788641863187,0.7537226218227197,0.7914446834685123,Bearish
2002-06-11,-0.016897958459000016,0.7397316169929222,-0.15330825058095365,0.2166453716385589,-0.17425767204755638,0.7957186635796457,0.7537645667058086,0.791501363475529,Bearish
2002-06-12,0.02717132865499996,0.7598311078747314,-0.1653924688659102,0.2177678983866815,-0.18821103160313468,0.7976466356211477,0.753814059129323,0.7915644702913098,Bearish
2002-06-13,-0.013492595021000031,0.7495790144518198,-0.12673093348250775,0.22011032780345866,-0.1661536467443202,0.7974950524521576,0.7538635515528374,0.7916189840003363,Bearish
2002-06-14,0.00470764272200005,0.7531077646437679,-0.1389643146884113,0.22080874485459975,-0.1774043978985368,0.79881915024966,0.7539456047645987,0.7916385819131576,Bearish
2002-06-17,0.031278642751999965,0.7766639533678177,-0.14121584046241942,0.2206372964096389,-0.1735319116991546,0.7993453429027536,0.7540583034241217,0.7917251106231662,Bearish
2002-06-18,-0.000118758334999991,0.7765717180498612,-0.09843609402286801,0.2240664899052843,-0.147681111619264,0.795670370990504,0.7541710020836446,0.7918869402962704,Bearish
2002-06-19,-0.02233531253500004,0.7592267460213756,-0.10554674691162969,0.2237364956510187,-0.14778233159133713,0.7961291062653423,0.7542773413831962,0.7922033125930563,Bearish
2002-06-20,-0.012044466217999983,0.7500822651271192,-0.13944851865382302,0.224477275522452,-0.16681687956309366,0.7975489791991568,0.7543769238627781,0.7928073867435138,Bearish
2002-06-21,-0.02453830190599996,0.7316765200510936,-0.15649549303125398,0.2246367620239885,-0.1768521255106037,0.7990728299838393,0.75447650634236,0.7933175176249886,Bearish
2002-06-24,0.017645734141000003,0.7445874894011272,-0.1870153327191837,0.22621934412240968,-0.19705077656810666,0.7926356635885587,0.7545440541511375,0.7933262078937555,Neutral
2002-06-25,-0.020168047514999975,0.7295706135358107,-0.1660133400433349,0.22764723421155741,-0.1828821480427052,0.7945925105428399,0.7545731603549495,0.7933219276121241,Bearish
2002-06-26,0.006030502123999903,0.7339702906703462,-0.18896131761990997,0.2288368558639685,-0.1993618197063347,0.7948490540882044,0.7546022665587616,0.7934706618744999,Bearish
2002-06-27,0.022121064254000067,0.7502064946307921,-0.18078107381468622,0.22906028890183133,-0.19453356945951839,0.7939945458001003,0.7546262290068202,0.7939731914891509,Bearish
2002-06-28,-0.01621115987599997,0.7380447772063189,-0.16652157138611878,0.23132482708067786,-0.17671579479509225,0.7952826272674897,0.754643210643499,0.7940388812950092,Bearish
2002-07-01,-0.021858113944000012,0.7219125103703691,-0.18505965463605267,0.2320245774860142,-0.1900621866690545,0.7962322190280339,0.7546601922801779,0.7941798041301411,Bearish
2002-07-02,-0.010826106737999951,0.7140970084776019,-0.20186094208389915,0.2338003899822757,-0.2077658996803965,0.7998017414860897,0.7547477208894986,0.7945201857472024,Bearish
2002-07-03,0.007016355053000023,0.719107366631366,-0.19792690178584516,0.23331498881937784,-0.21634271061194,0.802519839056289,0.7549437833028838,0.79458962146625,Bearish
2002-07-05,0.03744463979599999,0.7460340829495276,-0.20033597476269194,0.23304778830396558,-0.21084429282972172,0.8034059693934241,0.7551398457162689,0.7946463846873664,Bearish
2002-07-08,-0.011644132018999975,0.7373471635969897,-0.1795679953450937,0.23885385158859304,-0.181294641631773,0.803891792410829,0.7552964461845545,0.7948182688627606,Bearish
2002-07-09,-0.021254370354000008,0.7216753139024279,-0.1908277549092754,0.2392314237052618,-0.1854653632302844,0.8047600525709852,0.7553839882489158,0.7950875193368113,Bearish
2002-07-10,-0.034385443686000036,0.6968601880366595,-0.19971337776595532,0.24052928104999316,-0.20277778406634883,0.8061501099738665,0.7554715303132773,0.7953419551390859,Bearish
2002-07-11,0.00738901195699998,0.7020092962984196,-0.2249654400196619,0.2449391576323647,-0.2301906236775636,0.8034103038006485,0.7555448024454995,0.7955226354753109,Bearish
2002-07-12,-0.009232604050000004,0.6955279224262771,-0.2162632667725637,0.24527539344914007,-0.22450249299130642,0.806031342647508,0.7555895347134435,0.7956184194955702,Bearish
2002-07-15,-0.010147107358999864,0.6884703259262356,-0.22637546250264018,0.24537031168807177,-0.23166235441527983,0.8052275858421734,0.7556342669813874,0.7956814782860065,Bearish
2002-07-16,-0.021487542058000065,0.6736767908422105,-0.22605217560503232,0.24534164265267458,-0.23945875899298918,0.7943014469521537,0.7556842150674683,0.7957138343207315,Neutral
2002-07-17,0.009776049342999993,0.6802626883907178,-0.24124627646299635,0.2468983363484069,-0.25580092089597095,0.7887954248923761,0.7557461595352643,0.7956978977663147,Neutral
2002-07-18,-0.02317660382200002,0.6644965095669975,-0.24227077869084745,0.24675857695228703,-0.24852559397763485,0.7905081651141527,0.7558081040030602,0.7956819612118979,Neutral
2002-07-19,-0.04541023685199996,0.6343215656802329,-0.24921317123081066,0.24797647878755247,-0.26594221856838807,0.7888203794879856,0.7558620158057532,0.7956597445483584,Neutral
2002-07-22,-0.03744014213100002,0.6105724761044066,-0.29417191470604453,0.2541360567340145,-0.29927595628625103,0.7282060353695554,0.7558945071681716,0.7956207809271582,Bullish
2002-07-23,-0.03283150154900004,0.590526464909408,-0.31027345178932153,0.2582878276543351,-0.3255111640775029,0.7143527395922036,0.7558062268979755,0.7955818173059578,Bullish
2002-07-24,0.06857136563600001,0.6310196710524455,-0.3252126484929009,0.26148159887605904,-0.3476556453388755,0.7044576853595788,0.7556804608572989,0.7955307256396195,Bullish
2002-07-25,-0.0049533210470000255,0.6278940280347504,-0.2809892364978366,0.2802798618693818,-0.3029235020748271,0.677161646157069,0.7555854681436304,0.795441733832225,Bullish
2002-07-26,0.029021680882000057,0.6461165681440885,-0.28643807594672055,0.28020679126851294,-0.30637634576336903,0.6791231253663637,0.7554609191539607,0.7953527420248308,Bullish
2002-07-29,0.059437199512000015,0.6845199275128774,-0.2668308245967056,0.28368452705582964,-0.2862462214179068,0.6832090066379946,0.7552831822354088,0.7952522771449397,Bullish
2002-07-30,0.0014875061669999967,0.6855381551264871,-0.22084005245465832,0.29681256405503115,-0.24382269567787906,0.6802985397455601,0.7549081355913592,0.7951091979957755,Bullish
2002-07-31,0.016983155300000007,0.6971807560790757,-0.1940556275986014,0.2937494979376818,-0.24269787727435455,0.674019209604144,0.7546565901148218,0.7949661188466114,Bullish
2002-08-01,-0.03623660265400003,0.6719172940430229,-0.19126452080989687,0.2941528507029141,-0.2298364977150852,0.675080783535077,0.7546221122464132,0.7948336614754825,Bullish
2002-08-02,-0.025149941387000007,0.6550186134809293,-0.23194976920636257,0.29728288754051574,-0.25774460652599673,0.6768456918092166,0.7545652222993644,0.7947490021055122,Bullish
2002-08-05,-0.03711113560800002,0.6307101288902743,-0.24631960506443407,0.299025162094523,-0.2764122861660525,0.6800693211176767,0.7544463298333958,0.7946643427355419,Bullish
2002-08-06,0.03754041099699999,0.654387246348786,-0.25513755245948866,0.30126843045095947,-0.3032654479384269,0.6829257176313762,0.7542441472233357,0.7945921965127758,Bullish
2002-08-07,0.030514186464999992,0.6743553408041908,-0.22975927898029425,0.30636543889223466,-0.27710974649822484,0.68602605413746,0.754017322093386,0.7945901239143526,Bullish
2002-08-08,0.04351934157800004,0.703702841225597,-0.20502052363763434,0.30977327527373966,-0.2550513385091405,0.6896466047251091,0.7538440545375136,0.7945880513159295,Bullish
2002-08-09,7.09869499995186e-06,0.7037078365974375,-0.16407802426725737,0.3161581159389366,-0.22263166325164585,0.6950959478630733,0.7537435699200752,0.7945748386219814,Bullish
2002-08-12,-0.006616998979000033,0.6990514025611579,-0.17551511613319692,0.3154298037609298,-0.2226261449509206,0.6948423723334018,0.753674784972424,0.7944808602354781,Bullish
2002-08-13,-0.027912994088999978,0.6795387848935612,-0.19075767403222121,0.31493325268413,-0.22777002695608162,0.6947019367348524,0.7535638338607924,0.7943868818489749,Bullish
2002-08-14,0.05157290286899998,0.7145845726425951,-0.20843589881403002,0.3170782437765665,-0.24932527762900514,0.6980246888092065,0.7533983955114008,0.7942947494739077,Bullish
2002-08-15,0.013832064935999987,0.7244687528536513,-0.17893737678938193,0.3251872503579527,-0.21061080308595226,0.697367194963072,0.7533575698047522,0.7942210772132017,Bullish
2002-08-16,-0.006758014651999988,0.7195727824069502,-0.1672253770927512,0.3258939485324471,-0.19969192045446027,0.6980418266904833,0.7533239146522425,0.7941474049524956,Bullish
2002-08-19,0.026230198214,0.7384473191188841,-0.15619681623360293,0.3249243086344799,-0.20510041418214298,0.6970934361390877,0.7532918032453575,0.7940765246397432,Bullish
2002-08-20,-0.01639550134899992,0.726340105102105,-0.11614226535777583,0.32605730600390304,-0.1842500404859141,0.6993468008760321,0.7531749317394176,0.7940489195202716,Bullish
2002-08-21,0.005756884496000014,0.7305215611919904,-0.1429990022853429,0.3260743006979925,-0.1976246700475739,0.6986382055719551,0.7530937233034923,0.7940213144008,Bullish
2002-08-22,0.010554213649999988,0.7382316418247423,-0.1212552318381982,0.3251855000446995,-0.1930054879505978,0.6989487239120891,0.7530543738537291,0.7939878818768624,Bullish
2002-08-23,-0.022897281124999957,0.7213281443865109,-0.1209045066701876,0.32521341814940985,-0.18448829545605083,0.6978258887763376,0.7525598964952586,0.7937679724100134,Bullish
2002-08-26,0.006153738577000012,0.7257670092152981,-0.15475438434190214,0.3257856179211854,-0.20316129621572143,0.6984963314521536,0.7522840837493174,0.7935480629431644,Bullish
2002-08-27,-0.017309225212000057,0.7132045446013509,-0.14763525309327963,0.32594392494862845,-0.19825775914459742,0.6982877631863781,0.752240666659672,0.7933281534763152,Bullish
2002-08-28,-0.02027604680099997,0.6987435758763281,-0.16645440422812863,0.32663868368264737,-0.2121352961535371,0.6990720253323099,0.7520038555093896,0.7933238731946838,Bullish
2002-08-29,-0.0030922833309999787,0.6965828627640024,-0.18224614742296164,0.32774676010554016,-0.22811007776158387,0.7007209533988314,0.7518816412767925,0.7933195929130523,Bullish
2002-08-30,-0.0031137775009999922,0.6944138587183457,-0.20749838096977868,0.3249401703617723,-0.23049698010148856,0.6990933454008066,0.7518690099497541,0.7933153126314209,Bullish
2002-09-03,-0.04787836765600002,0.661166456685207,-0.22477603612612784,0.32359735642082954,-0.2328930412918001,0.6988452945769748,0.7517479066625861,0.7930977367379622,Bullish
2002-09-04,0.01852422396199993,0.6734140522050056,-0.258414487126436,0.33007040443762553,-0.2696208702923074,0.7050029690545594,0.7516694328904235,0.7928734953566341,Bullish
2002-09-05,-0.021852662618999985,0.658698162119276,-0.25315631877475575,0.33081708852343256,-0.2560911637164316,0.7066652602641319,0.7516242295505048,0.792649253975306,Bullish
2002-09-06,0.015455737457000029,0.6688788279764001,-0.2650325396081493,0.33195046009319396,-0.2723475525350293,0.7082605151109422,0.751393609669767,0.7925250557738643,Bullish
2002-09-09,0.011665522238999948,0.6766816488193549,-0.2593731419986115,0.3325987753392463,-0.26110114734706713,0.709908943571139,0.7510812050209749,0.7924073119711251,Bullish
2002-09-10,0.011823640735000019,0.6846824895269624,-0.2507354048102919,0.333160440057364,-0.25248150634907285,0.7108866153624669,0.7507144745120972,0.7922895681683858,Bullish
2002-09-11,-0.007974435969000038,0.6792225328551341,-0.2421213393539977,0.33372359921932765,-0.2436431162373759,0.7113809424959731,0.7506912088012114,0.7921372049489518,Bullish
2002-09-12,-0.02943151344900007,0.6592319857445443,-0.23832985900994152,0.33347045012836407,-0.2496746357766534,0.7106200779459817,0.7505840592386274,0.7919813797878482,Bullish
2002-09-13,0.0029493662010000254,0.6611763022819175,-0.2615754478657907,0.33569664108242836,-0.27175784682491866,0.7128228950885928,0.7504161067988102,0.7918255546267448,Bullish
2002-09-16,0.01089575055800005,0.6683803143464421,-0.26960999403220054,0.3349874054592727,-0.2679635577071906,0.7120314437359251,0.7503617285000701,0.7917593641873767,Bullish
2002-09-17,-0.016750572366000038,0.6571845615229721,-0.2575552800560583,0.3354705759168758,-0.25998747123260235,0.7131774200354981,0.7503045022779846,0.7917055371579031,Bullish
2002-09-18,-0.002946285979999985,0.6552483078630845,-0.2723831046474673,0.3360133940489097,-0.2599579759689672,0.714639234496488,0.7502390257633798,0.7916517101284296,Bullish
